period,location,state,sector,fuel,generation,totalConsumptionBtu
2024,90,Pacific,All Sectors,natural gas,132813.16172,1091.49281
2024,90,Pacific,All Sectors,natural gas & other gases,134244.6229,1118.29003
2024,90,Pacific,All Sectors,nuclear,28345.974,296.00572
2024,90,Pacific,All Sectors,biomass,929.43167,12.06336
2024,90,Pacific,All Sectors,biomass,1194.33941,17.58025
2024,90,Pacific,All Sectors,other gases,1431.46117,26.79722
2024,90,Pacific,All Sectors,other renewables,929.43167,12.06336
2024,90,Pacific,All Sectors,other,-870.80952,7.58068
2024,90,Pacific,All Sectors,petroleum coke,0,0
2024,90,Pacific,All Sectors,petroleum liquids,8086.44572,85.60583
2024,90,Pacific,All Sectors,petroleum,8086.44572,85.60583
2024,90,Pacific,All Sectors,refined coal,0,0
2024,90,Pacific,All Sectors,renewable,223495.10807,914.07186
2024,90,Pacific,All Sectors,residual fuel oil,5397.63631,57.38034
2024,90,Pacific,All Sectors,solar photovoltaic,49533.26254,169.00752
2024,90,Pacific,All Sectors,solar thermal,2045.315,21.06675
2024,90,Pacific,All Sectors,subbituminous coal,3182.55513,44.40314
2024,90,Pacific,All Sectors,solar,51578.57754,190.07427
2024,90,Pacific,All Sectors,renewable waste products,2914.41217,37.90192
2024,90,Pacific,All Sectors,wind,34817.4346,118.79803
2024,90,Pacific,All Sectors,onshore wind turbine,34817.4346,118.79803
2024,90,Pacific,All Sectors,waste coal,81.58622,1.10829
2024,90,Pacific,All Sectors,waste oil and other oils,685.62565,6.56548
2024,90,Pacific,All Sectors,wood and wood wastes,4293.87507,123.92493
2024,AK,Alaska,Electric Utility,all fuels,6020.42575,49.43994
2024,AK,Alaska,Electric Utility,all renewables,70.116,0.23926
2024,AK,Alaska,Electric Utility,coal, excluding waste coal,401.175,7.7158
2024,AK,Alaska,Electric Utility,all coal products,482.76122,8.82409
2024,AK,Alaska,Electric Utility,distillate fuel oil,467.82028,5.18362
2024,AK,Alaska,Electric Utility,estimated small scale solar photovoltaic,0,0
2024,AK,Alaska,Electric Utility,fossil fuels,4441.23687,44.03496
2024,AK,Alaska,Electric Utility,conventional hydroelectric,1513.59288,5.16572
2024,AK,Alaska,Electric Utility,lignite coal,334.789,4.56951
2024,AK,Alaska,Electric Utility,natural gas,3092.14631,26.78058
2024,AK,Alaska,Electric Utility,natural gas & other gases,3092.14631,26.78058
2024,AK,Alaska,Electric Utility,other,-4.52,0
2024,AK,Alaska,Electric Utility,petroleum liquids,866.32934,8.43029
2024,AK,Alaska,Electric Utility,petroleum,866.32934,8.43029
2024,AK,Alaska,Electric Utility,renewable,1583.70888,5.40498
2024,AK,Alaska,Electric Utility,residual fuel oil,0,0
2024,AK,Alaska,Electric Utility,solar photovoltaic,0,0
2024,AK,Alaska,Electric Utility,subbituminous coal,66.386,3.1463
2024,AK,Alaska,Electric Utility,solar,0,0
2024,AK,Alaska,Electric Utility,estimated total solar photovoltaic,0,0
2024,AK,Alaska,Electric Utility,estimated total solar,0,0
2024,AK,Alaska,Electric Utility,wind,70.116,0.23926
2024,AK,Alaska,Electric Utility,onshore wind turbine,70.116,0.23926
2024,AK,Alaska,Electric Utility,waste coal,81.58622,1.10829
2024,AK,Alaska,Electric Utility,waste oil and other oils,398.50906,3.24667
2024,AK,Alaska,IPP Non-CHP,all fuels,61.02,0.2082
2024,AK,Alaska,IPP Non-CHP,all renewables,61.02,0.2082
2024,AK,Alaska,IPP Non-CHP,renewable,61.02,0.2082
2024,AK,Alaska,IPP Non-CHP,solar photovoltaic,7.77,0.02651
2024,AK,Alaska,IPP Non-CHP,solar,7.77,0.02651
2024,AK,Alaska,IPP Non-CHP,wind,53.25,0.18169
2024,AK,Alaska,IPP Non-CHP,onshore wind turbine,53.25,0.18169
2024,AK,Alaska,IPP CHP,all fuels,121.336,2.34286
2024,AK,Alaska,IPP CHP,all renewables,0,0
2024,AK,Alaska,IPP CHP,biomass,0,0
2024,AK,Alaska,IPP CHP,coal, excluding waste coal,121.336,2.34286
2024,AK,Alaska,IPP CHP,all coal products,121.336,2.34286
2024,AK,Alaska,IPP CHP,distillate fuel oil,0,0
2024,AK,Alaska,IPP CHP,fossil fuels,121.336,2.34286
2024,AK,Alaska,IPP CHP,biomass,0,0
2024,AK,Alaska,IPP CHP,biomass,0,0
2024,AK,Alaska,IPP CHP,other renewables,0,0
2024,AK,Alaska,IPP CHP,petroleum liquids,0,0
2024,AK,Alaska,IPP CHP,petroleum,0,0
2024,AK,Alaska,IPP CHP,renewable,0,0
2024,AK,Alaska,IPP CHP,subbituminous coal,121.336,2.34286
2024,AK,Alaska,IPP CHP,renewable waste products,0,0
2024,AK,Alaska,IPP CHP,wood and wood wastes,0,0
2024,AK,Alaska,Commercial Non-CHP,all fuels,244.39472,1.12814
2024,AK,Alaska,Commercial Non-CHP,all renewables,42.76811,0.43897
2024,AK,Alaska,Commercial Non-CHP,biomass,42.76811,0.43897
2024,AK,Alaska,Commercial Non-CHP,distillate fuel oil,0.06272,0.00063
2024,AK,Alaska,Commercial Non-CHP,fossil fuels,0.17961,0.00183
2024,AK,Alaska,Commercial Non-CHP,conventional hydroelectric,201.447,0.68734
2024,AK,Alaska,Commercial Non-CHP,landfill gas,42.76811,0.43897
2024,AK,Alaska,Commercial Non-CHP,municiapl landfill gas,42.76811,0.43897
2024,AK,Alaska,Commercial Non-CHP,natural gas,0.11689,0.0012
2024,AK,Alaska,Commercial Non-CHP,natural gas & other gases,0.11689,0.0012
2024,AK,Alaska,Commercial Non-CHP,petroleum liquids,0.06272,0.00063
2024,AK,Alaska,Commercial Non-CHP,petroleum,0.06272,0.00063
2024,AK,Alaska,Commercial Non-CHP,renewable,244.21511,1.12631
2024,AK,Alaska,Commercial Non-CHP,renewable waste products,42.76811,0.43897
2024,AK,Alaska,Commercial CHP,all fuels,150.614,4.55415
2024,AK,Alaska,Commercial CHP,all renewables,0,0
2024,AK,Alaska,Commercial CHP,biomass,0,0
2024,AK,Alaska,Commercial CHP,coal, excluding waste coal,148.23956,4.47103
2024,AK,Alaska,Commercial CHP,all coal products,148.23956,4.47103
2024,AK,Alaska,Commercial CHP,distillate fuel oil,2.32388,0.07856
2024,AK,Alaska,Commercial CHP,fossil fuels,150.614,4.55415
2024,AK,Alaska,Commercial CHP,natural gas,0.05056,0.00456
2024,AK,Alaska,Commercial CHP,natural gas & other gases,0.05056,0.00456
2024,AK,Alaska,Commercial CHP,petroleum liquids,2.32388,0.07856
2024,AK,Alaska,Commercial CHP,petroleum,2.32388,0.07856
2024,AK,Alaska,Commercial CHP,renewable,0,0
2024,AK,Alaska,Commercial CHP,subbituminous coal,148.23956,4.47103
2024,AK,Alaska,Commercial CHP,waste oil and other oils,0,0
2024,AK,Alaska,Commercial CHP,wood and wood wastes,0,0
2024,AK,Alaska,Industrial Non-CHP,all fuels,31.993,0.32547
2024,AK,Alaska,Industrial Non-CHP,all renewables,0.23631,0.0024
2024,AK,Alaska,Industrial Non-CHP,biomass,0.23631,0.0024
2024,AK,Alaska,Industrial Non-CHP,distillate fuel oil,31.75669,0.32307
2024,AK,Alaska,Industrial Non-CHP,fossil fuels,31.75669,0.32307
2024,AK,Alaska,Industrial Non-CHP,biomass,0.23631,0.0024
2024,AK,Alaska,Industrial Non-CHP,biomass,0.23631,0.0024
2024,AK,Alaska,Industrial Non-CHP,other renewables,0.23631,0.0024
2024,AK,Alaska,Industrial Non-CHP,petroleum liquids,31.75669,0.32307
2024,AK,Alaska,Industrial Non-CHP,petroleum,31.75669,0.32307
2024,AK,Alaska,Industrial Non-CHP,renewable,0.23631,0.0024
2024,AK,Alaska,Industrial Non-CHP,renewable waste products,0.23631,0.0024
2024,AK,Alaska,Industrial CHP,all fuels,60.72234,0.76695
2024,AK,Alaska,Industrial CHP,distillate fuel oil,18.85037,0.1884
2024,AK,Alaska,Industrial CHP,fossil fuels,60.72234,0.76695
2024,AK,Alaska,Industrial CHP,natural gas,41.87197,0.57855
2024,AK,Alaska,Industrial CHP,natural gas & other gases,41.87197,0.57855
2024,AK,Alaska,Industrial CHP,petroleum liquids,18.85037,0.1884
2024,AK,Alaska,Industrial CHP,petroleum,18.85037,0.1884
2024,AK,Alaska,Industrial CHP,waste oil and other oils,0,0
2024,AK,Alaska,Residential,estimated small scale solar photovoltaic,13.97682,0
2024,AK,Alaska,Residential,estimated total solar photovoltaic,13.97682,0
2024,AK,Alaska,Residential,estimated total solar,13.97682,0
2024,AK,Alaska,Electric Power Sector Non-CHP,all fuels,6081.44575,49.64814
2024,AK,Alaska,Electric Power Sector Non-CHP,all renewables,131.136,0.44746
2024,AK,Alaska,Electric Power Sector Non-CHP,coal, excluding waste coal,401.175,7.7158
2024,AK,Alaska,Electric Power Sector Non-CHP,all coal products,482.76122,8.82409
2024,AK,Alaska,Electric Power Sector Non-CHP,distillate fuel oil,467.82028,5.18362
2024,AK,Alaska,Electric Power Sector Non-CHP,fossil fuels,4441.23687,44.03496
2024,AK,Alaska,Electric Power Sector Non-CHP,conventional hydroelectric,1513.59288,5.16572
2024,AK,Alaska,Electric Power Sector Non-CHP,lignite coal,334.789,4.56951
2024,AK,Alaska,Electric Power Sector Non-CHP,natural gas,3092.14631,26.78058
2024,AK,Alaska,Electric Power Sector Non-CHP,natural gas & other gases,3092.14631,26.78058
2024,AK,Alaska,Electric Power Sector Non-CHP,other,-4.52,0
2024,AK,Alaska,Electric Power Sector Non-CHP,petroleum liquids,866.32934,8.43029
2024,AK,Alaska,Electric Power Sector Non-CHP,petroleum,866.32934,8.43029
2024,AK,Alaska,Electric Power Sector Non-CHP,renewable,1644.72888,5.61318
2024,AK,Alaska,Electric Power Sector Non-CHP,residual fuel oil,0,0
2024,AK,Alaska,Electric Power Sector Non-CHP,solar photovoltaic,7.77,0.02651
2024,AK,Alaska,Electric Power Sector Non-CHP,subbituminous coal,66.386,3.1463
2024,AK,Alaska,Electric Power Sector Non-CHP,solar,7.77,0.02651
2024,AK,Alaska,Electric Power Sector Non-CHP,wind,123.366,0.42095
2024,AK,Alaska,Electric Power Sector Non-CHP,onshore wind turbine,123.366,0.42095
2024,AK,Alaska,Electric Power Sector Non-CHP,waste coal,81.58622,1.10829
2024,AK,Alaska,Electric Power Sector Non-CHP,waste oil and other oils,398.50906,3.24667
2024,AK,Alaska,Independent Power Producers,all fuels,182.356,2.55106
2024,AK,Alaska,Independent Power Producers,all renewables,61.02,0.2082
2024,AK,Alaska,Independent Power Producers,biomass,0,0
2024,AK,Alaska,Independent Power Producers,coal, excluding waste coal,121.336,2.34286
2024,AK,Alaska,Independent Power Producers,all coal products,121.336,2.34286
2024,AK,Alaska,Independent Power Producers,distillate fuel oil,0,0
2024,AK,Alaska,Independent Power Producers,estimated small scale solar photovoltaic,0,0
2024,AK,Alaska,Independent Power Producers,fossil fuels,121.336,2.34286
2024,AK,Alaska,Independent Power Producers,biomass,0,0
2024,AK,Alaska,Independent Power Producers,biomass,0,0
2024,AK,Alaska,Independent Power Producers,other renewables,0,0
2024,AK,Alaska,Independent Power Producers,petroleum liquids,0,0
2024,AK,Alaska,Independent Power Producers,petroleum,0,0
2024,AK,Alaska,Independent Power Producers,renewable,61.02,0.2082
2024,AK,Alaska,Independent Power Producers,solar photovoltaic,7.77,0.02651
2024,AK,Alaska,Independent Power Producers,subbituminous coal,121.336,2.34286
2024,AK,Alaska,Independent Power Producers,solar,7.77,0.02651
2024,AK,Alaska,Independent Power Producers,estimated total solar photovoltaic,7.77,0
2024,AK,Alaska,Independent Power Producers,estimated total solar,7.77,0
2024,AK,Alaska,Independent Power Producers,renewable waste products,0,0
2024,AK,Alaska,Independent Power Producers,wind,53.25,0.18169
2024,AK,Alaska,Independent Power Producers,onshore wind turbine,53.25,0.18169
2024,AK,Alaska,Independent Power Producers,wood and wood wastes,0,0
2024,AK,Alaska,All Commercial,all fuels,395.00872,5.68229
2024,AK,Alaska,All Commercial,all renewables,42.76811,0.43897
2024,AK,Alaska,All Commercial,biomass,42.76811,0.43897
2024,AK,Alaska,All Commercial,coal, excluding waste coal,148.23956,4.47103
2024,AK,Alaska,All Commercial,all coal products,148.23956,4.47103
2024,AK,Alaska,All Commercial,distillate fuel oil,2.3866,0.07919
2024,AK,Alaska,All Commercial,estimated small scale solar photovoltaic,6.29941,0
2024,AK,Alaska,All Commercial,fossil fuels,150.79361,4.55598
2024,AK,Alaska,All Commercial,conventional hydroelectric,201.447,0.68734
2024,AK,Alaska,All Commercial,landfill gas,42.76811,0.43897
2024,AK,Alaska,All Commercial,municiapl landfill gas,42.76811,0.43897
2024,AK,Alaska,All Commercial,natural gas,0.16744,0.00576
2024,AK,Alaska,All Commercial,natural gas & other gases,0.16744,0.00576
2024,AK,Alaska,All Commercial,petroleum liquids,2.3866,0.07919
2024,AK,Alaska,All Commercial,petroleum,2.3866,0.07919
2024,AK,Alaska,All Commercial,renewable,244.21511,1.12631
2024,AK,Alaska,All Commercial,subbituminous coal,148.23956,4.47103
2024,AK,Alaska,All Commercial,estimated total solar photovoltaic,6.29941,0
2024,AK,Alaska,All Commercial,estimated total solar,6.29941,0
2024,AK,Alaska,All Commercial,renewable waste products,42.76811,0.43897
2024,AK,Alaska,All Commercial,waste oil and other oils,0,0
2024,AK,Alaska,All Commercial,wood and wood wastes,0,0
2024,AK,Alaska,All Industrial,all fuels,92.71534,1.09242
2024,AK,Alaska,All Industrial,all renewables,0.23631,0.0024
2024,AK,Alaska,All Industrial,biomass,0.23631,0.0024
2024,AK,Alaska,All Industrial,distillate fuel oil,50.60706,0.51147
2024,AK,Alaska,All Industrial,estimated small scale solar photovoltaic,0.18627,0
2024,AK,Alaska,All Industrial,fossil fuels,92.47903,1.09002
2024,AK,Alaska,All Industrial,natural gas,41.87197,0.57855
2024,AK,Alaska,All Industrial,natural gas & other gases,41.87197,0.57855
2024,AK,Alaska,All Industrial,biomass,0.23631,0.0024
2024,AK,Alaska,All Industrial,biomass,0.23631,0.0024
2024,AK,Alaska,All Industrial,other renewables,0.23631,0.0024
2024,AK,Alaska,All Industrial,petroleum liquids,50.60706,0.51147
2024,AK,Alaska,All Industrial,petroleum,50.60706,0.51147
2024,AK,Alaska,All Industrial,renewable,0.23631,0.0024
2024,AK,Alaska,All Industrial,estimated total solar photovoltaic,0.18627,0
2024,AK,Alaska,All Industrial,estimated total solar,0.18627,0
2024,AK,Alaska,All Industrial,renewable waste products,0.23631,0.0024
2024,AK,Alaska,All Industrial,waste oil and other oils,0,0
2024,AK,Alaska,Electric Power,all fuels,6202.78175,51.991
2024,AK,Alaska,Electric Power,all renewables,131.136,0.44746
2024,AK,Alaska,Electric Power,biomass,0,0
2024,AK,Alaska,Electric Power,coal, excluding waste coal,522.511,10.05866
2024,AK,Alaska,Electric Power,all coal products,604.09722,11.16695
2024,AK,Alaska,Electric Power,distillate fuel oil,467.82028,5.18362
2024,AK,Alaska,Electric Power,fossil fuels,4562.57287,46.37782
2024,AK,Alaska,Electric Power,conventional hydroelectric,1513.59288,5.16572
2024,AK,Alaska,Electric Power,lignite coal,334.789,4.56951
2024,AK,Alaska,Electric Power,natural gas,3092.14631,26.78058
2024,AK,Alaska,Electric Power,natural gas & other gases,3092.14631,26.78058
2024,AK,Alaska,Electric Power,biomass,0,0
2024,AK,Alaska,Electric Power,biomass,0,0
2024,AK,Alaska,Electric Power,other renewables,0,0
2024,AK,Alaska,Electric Power,other,-4.52,0
2024,AK,Alaska,Electric Power,petroleum liquids,866.32934,8.43029
2024,AK,Alaska,Electric Power,petroleum,866.32934,8.43029
2024,AK,Alaska,Electric Power,renewable,1644.72888,5.61318
2024,AK,Alaska,Electric Power,residual fuel oil,0,0
2024,AK,Alaska,Electric Power,solar photovoltaic,7.77,0.02651
2024,AK,Alaska,Electric Power,subbituminous coal,187.722,5.48915
2024,AK,Alaska,Electric Power,solar,7.77,0.02651
2024,AK,Alaska,Electric Power,renewable waste products,0,0
2024,AK,Alaska,Electric Power,wind,123.366,0.42095
2024,AK,Alaska,Electric Power,onshore wind turbine,123.366,0.42095
2024,AK,Alaska,Electric Power,waste coal,81.58622,1.10829
2024,AK,Alaska,Electric Power,waste oil and other oils,398.50906,3.24667
2024,AK,Alaska,Electric Power,wood and wood wastes,0,0
2024,AK,Alaska,All Sectors,all fuels,6690.50581,58.76571
2024,AK,Alaska,All Sectors,all renewables,174.14042,0.88883
2024,AK,Alaska,All Sectors,biomass,43.00442,0.44138
2024,AK,Alaska,All Sectors,coal, excluding waste coal,670.75056,14.52969
2024,AK,Alaska,All Sectors,all coal products,752.33678,15.63798
2024,AK,Alaska,All Sectors,distillate fuel oil,520.81394,5.77428
2024,AK,Alaska,All Sectors,estimated small scale solar photovoltaic,20.46252,0
2024,AK,Alaska,All Sectors,fossil fuels,4805.84551,52.02382
2024,AK,Alaska,All Sectors,conventional hydroelectric,1715.03988,5.85306
2024,AK,Alaska,All Sectors,landfill gas,42.76811,0.43897
2024,AK,Alaska,All Sectors,lignite coal,334.789,4.56951
2024,AK,Alaska,All Sectors,municiapl landfill gas,42.76811,0.43897
2024,AK,Alaska,All Sectors,natural gas,3134.18572,27.36489
2024,AK,Alaska,All Sectors,natural gas & other gases,3134.18572,27.36489
2024,AK,Alaska,All Sectors,biomass,0.23631,0.0024
2024,AK,Alaska,All Sectors,biomass,0.23631,0.0024
2024,AK,Alaska,All Sectors,other renewables,0.23631,0.0024
2024,AK,Alaska,All Sectors,other,-4.52,0
2024,AK,Alaska,All Sectors,petroleum liquids,919.32301,9.02096
2024,AK,Alaska,All Sectors,petroleum,919.32301,9.02096
2024,AK,Alaska,All Sectors,renewable,1889.18031,6.74189
2024,AK,Alaska,All Sectors,residual fuel oil,0,0
2024,AK,Alaska,All Sectors,solar photovoltaic,7.77,0.02651
2024,AK,Alaska,All Sectors,subbituminous coal,335.96156,9.96018
2024,AK,Alaska,All Sectors,solar,7.77,0.02651
2024,AK,Alaska,All Sectors,estimated total solar photovoltaic,28.23252,0
2024,AK,Alaska,All Sectors,estimated total solar,28.23252,0
2024,AK,Alaska,All Sectors,renewable waste products,43.00442,0.44138
2024,AK,Alaska,All Sectors,wind,123.366,0.42095
2024,AK,Alaska,All Sectors,onshore wind turbine,123.366,0.42095
2024,AK,Alaska,All Sectors,waste coal,81.58622,1.10829
2024,AK,Alaska,All Sectors,waste oil and other oils,398.50906,3.24667
2024,AK,Alaska,All Sectors,wood and wood wastes,0,0
2024,AL,Alabama,Electric Utility,all fuels,104914.796,953.17803
2024,AL,Alabama,Electric Utility,all renewables,76.886,0.26233
2024,AL,Alabama,Electric Utility,bituminous coal and synthetic coal,2523.32711,27.32807
2024,AL,Alabama,Electric Utility,bituminous coal,2523.32711,27.32807
2024,AL,Alabama,Electric Utility,coal, excluding waste coal,20936.16598,215.13212
2024,AL,Alabama,Electric Utility,all coal products,20936.16598,215.13212
2024,AL,Alabama,Electric Utility,distillate fuel oil,2.96306,0.10607
2024,AL,Alabama,Electric Utility,estimated small scale solar photovoltaic,0,0
2024,AL,Alabama,Electric Utility,fossil fuels,51993.454,459.83853
2024,AL,Alabama,Electric Utility,conventional hydroelectric,8357.262,28.51511
2024,AL,Alabama,Electric Utility,natural gas,31054.32496,244.60034
2024,AL,Alabama,Electric Utility,natural gas & other gases,31054.32496,244.60034
2024,AL,Alabama,Electric Utility,nuclear,44487.194,464.56205
2024,AL,Alabama,Electric Utility,petroleum liquids,2.96306,0.10607
2024,AL,Alabama,Electric Utility,petroleum,2.96306,0.10607
2024,AL,Alabama,Electric Utility,renewable,8434.148,28.77745
2024,AL,Alabama,Electric Utility,solar photovoltaic,76.886,0.26233
2024,AL,Alabama,Electric Utility,subbituminous coal,18412.83887,187.80405
2024,AL,Alabama,Electric Utility,solar,76.886,0.26233
2024,AL,Alabama,Electric Utility,estimated total solar photovoltaic,76.886,0
2024,AL,Alabama,Electric Utility,estimated total solar,76.886,0
2024,AL,Alabama,IPP Non-CHP,all fuels,32981.09088,233.52145
